X	Y
0,9018280158502675	2,8629202114048673
1,9419400623607599	2,111087891457605
2,0116847100357154	-2,6267544322696663
-0,13987992150037054	2,49199412198038
2,225394416074824	-2,3691204721790657
1,764180744876348	1,2895685963226884
-0,07440259777530267	2,9739983720868333
0,6891794992495182	-3,3884818207073524
1,5878166196749703	-3,3753907772471923
-0,15115196516200968	-2,638127224545347
1,3528239547743928	1,2883304003974307
2,024218673447458	-2,3244105369086068
-0,32427466904923974	2,450681189031104
2,1189808587797314	-2,258390746790011
0,296969846772949	2,956167200866433
2,1350229454280774	2,1137146706529
1,0224480591626874	1,3286911743260978
-0,2734802391123712	2,346214718619632
1,661480528733844	-2,857515095368593
1,0384107748446074	-3,350450297964378
-0,6915974794227946	2,53620543861378
0,8443972343897483	-2,8913803714908046
1,248261837121945	-2,91892366768225
-0,0023919614444486426	2,449555213701201
0,19439980295466042	-3,3426233586091043
-0,03622726746156424	3,298161976059081
2,4184791612851133	0,8287783471504748
-0,08311465462228607	2,653869667893092
1,3428836690443675	2,709225609688507
2,309241117900318	1,511613985971013
1,898681712115954	1,136357000916321
1,9510932078589711	-2,7148785194440324
0,8653464433724838	-2,9842975775074816
-0,40595332688116903	2,769929502803862
0,014200063423027043	-2,515474564103724
0,6789591032732955	-2,9578377558756266
1,7482620229894084	2,1813799464377523
1,141666076967923	2,7556761777691396
1,6588960406761661	1,1046008261824514
1,50828664321355	2,61187982123161
-0,3919044557806748	3,1239215593478162
2,684685886125031	1,3568140908379194
-0,19663731977782528	2,692101380534565
0,3949502064602619	-2,989041447517085
0,049713987555647265	3,274988587946946
2,058928712213821	1,7061818988839736
0,7793478028734452	0,8718735572657217
1,4799561063482303	1,293737447197941
0,004570425856680438	2,5377884704012112
1,1501494374781058	-2,925227773234141
2,043252234658919	1,708133562056515
2,6686826240121437	1,0777976477449314
1,6575529935826692	-2,9665371674661394
0,8801430499273217	-3,335773964752276
1,2425040266933411	-2,929715841897999
1,4555631733586536	-3,418982322968514
0,9939823768225071	-3,332960544367754
0,36858004500181185	-3,0136858194314975
1,5624958904357076	-2,8057036804421878
1,5264827044231877	-2,848132376759131
1,7177803202834077	-3,312441821674403
0,8722924577413884	-3,1323750794701968
1,9833358587364462	-2,527611634105636
-0,41265879655422855	2,303960135907326
1,7846070423679634	2,545598669259163
0,1305049321016536	-2,562750577679602
2,784580083257235	0,7347681354402107
-0,4065915553986037	2,5463123467952378
0,9611407271099339	-3,3408021041739
-0,24641144290314354	3,264174245079297
0,6090855343033482	-3,1964318725178567
1,4610699744144597	2,6214694476850626
1,4331866682403014	3,1355190328665685
1,3042089138720505	2,5609667846275963
0,7637447103794613	0,7261461563201275
3,0128836401293	0,712767691086909
1,3648309390274345	1,3682859734017334
1,627870027183501	1,7586528711360232
1,839225307256932	2,3035372040975446
1,8507565078561774	2,663433433684193
2,094868176230411	-2,9849333896168995
1,8144197375862734	-3,063707497865073
2,013070346629959	1,5660063963058313
1,9558583989280556	-2,7711071184660225
0,4749463088093091	-2,9235445424114905
1,7946254695350603	2,6068440838385545
0,9147740367197105	1,0604530624281772
-0,0808437107045501	2,7280667748519716
0,6758978134548466	1,0554379837237522
-0,3342576238858308	3,161636896730675
2,70191497857929	0,9758365799316913
0,44088585351792375	3,055200127842222
1,7952412248103626	2,1321656215316223
-0,3273095665481315	2,4389627955083846
3,181460612455367	0,5559791320120019
0,6173192386634756	3,0266289140867633
-0,25414715307636404	2,8044155474759545
0,9707447908013791	0,8517131204214047
0,6874262961211534	-2,843735509456484
1,4606207858085338	-3,1943962395862258
1,2495756728191734	2,974481242729415
0,19149834438210478	-3,1473236102199116
1,059082707390819	3,405706630224319
0,14256732933987082	3,23802767074005
2,4527141550373015	1,611012371606359
0,5536959611649935	2,9721530022824254
0,8422644070424397	0,5172733501892175
1,700656562171945	-3,1375310442147395
2,218631244905729	0,928283196059962
0,07256439611628962	-2,5217035630720575
1,512990112350392	-3,0204985311800456
2,635095327631486	0,5323932124480182
0,4544237825802331	-2,612432049324075
0,8843169828649693	-3,0948593714123205
0,6850694475232675	3,0499999970682397
0,0055066376716388366	3,3001760914111182
1,1009232947819976	0,7970898406999556
1,7842946693718127	-2,300939586533109
1,4237035389203565	1,3839083070861815
1,699393958076645	1,5179614089192175
